 Keyword,FileName,Frequency
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1945-FDRoosevelt.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1946-Truman.txt,18
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1947-Truman.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1948-Truman.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1949-Truman.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1950-Truman.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1951-Truman.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1952-Truman.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Eisenhower.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Truman.txt,12
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1954-Eisenhower.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1955-Eisenhower.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1957-Eisenhower.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1958-Eisenhower.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1959-Eisenhower.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1960-Eisenhower.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Eisenhower.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Kennedy.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1962-Kennedy.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1963-Kennedy.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1964-LBJohnson.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1965-LBJohnson.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1966-LBJohnson.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1967-LBJohnson.txt,14
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1968-LBJohnson.txt,12
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1969-LBJohnson.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1970-Nixon.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1971-Nixon.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1972-Nixon.txt,16
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1973-Nixon.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1974-Nixon.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1975-Ford.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1976-Ford.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1977-Ford.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1978-Carter.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1979-Carter.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1980-Carter.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Carter.txt,24
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Reagan.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1982-Reagan.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1983-Reagan.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1984-Reagan.txt,15
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1985-Reagan.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1986-Reagan.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1987-Reagan.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1988-Reagan.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1989-HWBush.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1990-HWBush.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1991-HWBush.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1992-HWBush.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1993-Clinton.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1994-Clinton.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1995-Clinton.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1996-Clinton.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1997-Clinton.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1998-Clinton.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1999-Clinton.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2000-Clinton.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2001-Bush.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2002-Bush.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2003-Bush.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2004-Bush.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2005-Bush.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2006-Bush.txt,20
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2007-Bush.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2008-Bush.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2009-Obama.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2010-Obama.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2011-Obama.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2012-Obama.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2014-Obama.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2015-Obama.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2016-Obama.txt,3
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1829-Jackson.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1830-Jackson.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1879-Hayes.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1893-Cleveland.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1898-McKinley.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1952-Truman.txt,2
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Truman.txt,3
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1954-Eisenhower.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1955-Eisenhower.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Eisenhower.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1979-Carter.txt,6
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1980-Carter.txt,11
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Carter.txt,15
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1987-Reagan.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1988-Reagan.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2000-Clinton.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2002-Bush.txt,2
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2003-Bush.txt,3
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2004-Bush.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2005-Bush.txt,3
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2006-Bush.txt,6
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2007-Bush.txt,5
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2008-Bush.txt,7
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2010-Obama.txt,3
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2011-Obama.txt,2
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2012-Obama.txt,4
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,1
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2014-Obama.txt,10
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2015-Obama.txt,4
 iran,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2016-Obama.txt,2
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1881-Arthur.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Truman.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1968-LBJohnson.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1969-LBJohnson.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1974-Nixon.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1977-Ford.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1979-Carter.txt,4
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1980-Carter.txt,8
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Carter.txt,13
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1991-HWBush.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1992-HWBush.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1995-Clinton.txt,2
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1999-Clinton.txt,2
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2003-Bush.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2005-Bush.txt,2
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2006-Bush.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2007-Bush.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2008-Bush.txt,3
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2009-Obama.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2012-Obama.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,1
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2014-Obama.txt,2
 israel,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2015-Obama.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1800-Adams.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1811-Madison.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1812-Madison.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1814-Madison.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1818-Monroe.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1819-Monroe.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1820-Monroe.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1821-Monroe.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1822-Monroe.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1823-Monroe.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1824-Monroe.txt,5
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1825-Adams.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1826-Adams.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1827-Adams.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1828-Adams.txt,7
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1829-Jackson.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1830-Jackson.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1831-Jackson.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1832-Jackson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1833-Jackson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1834-Jackson.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1835-Jackson.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1836-Jackson.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1837-Buren.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt,8
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1844-Tyler.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1845-Polk.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1848-Polk.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1849-Taylor.txt,5
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1854-Pierce.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1855-Pierce.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1856-Pierce.txt,4
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1857-Buchanan.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1858-Buchanan.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1859-Buchanan.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1860-Buchanan.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1862-Lincoln.txt,4
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1863-Lincoln.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1864-Lincoln.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1865-Johnson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1866-Johnson.txt,4
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1867-Johnson.txt,4
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1868-Johnson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1869-Grant.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1870-Grant.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1871-Grant.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1872-Grant.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1873-Grant.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1874-Grant.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1876-Grant.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1877-Hayes.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1879-Hayes.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1880-Hayes.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1881-Arthur.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1882-Arthur.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1883-Arthur.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1884-Arthur.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1885-Cleveland.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1886-Cleveland.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1888-Cleveland.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1889-Harrison.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1890-Harrison.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1891-Harrison.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1893-Cleveland.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1894-Cleveland.txt,8
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1895-Cleveland.txt,9
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1896-Cleveland.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1897-McKinley.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1898-McKinley.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1899-McKinley.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1900-McKinley.txt,9
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1903-Roosevelt.txt,4
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1904-Roosevelt.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1905-Roosevelt.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1906-Roosevelt.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1907-Roosevelt.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1909-Taft.txt,3
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1910-Taft.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1911-Taft.txt,7
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1912-Taft.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1917-Wilson.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1919-Wilson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1921-Harding.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1923-Coolidge.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1925-Coolidge.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1929-Hoover.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1930-Hoover.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1942-FDRoosevelt.txt,4
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1943-FDRoosevelt.txt,6
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1944-FDRoosevelt.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1945-FDRoosevelt.txt,5
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1951-Truman.txt,5
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Eisenhower.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Truman.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Eisenhower.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1967-LBJohnson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1969-LBJohnson.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1992-HWBush.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1994-Clinton.txt,7
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1995-Clinton.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1996-Clinton.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1997-Clinton.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1998-Clinton.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1999-Clinton.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2000-Clinton.txt,7
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2002-Bush.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2003-Bush.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2007-Bush.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2010-Obama.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2011-Obama.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2012-Obama.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,1
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2015-Obama.txt,2
 russia,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2016-Obama.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1945-FDRoosevelt.txt,1
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1946-Truman.txt,4
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1947-Truman.txt,3
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1951-Truman.txt,19
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1952-Truman.txt,7
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Eisenhower.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Truman.txt,35
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1954-Eisenhower.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1955-Eisenhower.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1957-Eisenhower.txt,1
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1958-Eisenhower.txt,14
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1959-Eisenhower.txt,1
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1960-Eisenhower.txt,6
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Eisenhower.txt,3
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Kennedy.txt,5
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1962-Kennedy.txt,1
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1963-Kennedy.txt,4
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1965-LBJohnson.txt,5
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1966-LBJohnson.txt,1
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1967-LBJohnson.txt,7
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1968-LBJohnson.txt,4
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1969-LBJohnson.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1970-Nixon.txt,1
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1972-Nixon.txt,3
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1974-Nixon.txt,8
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1975-Ford.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1977-Ford.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1978-Carter.txt,10
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1979-Carter.txt,8
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1980-Carter.txt,66
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Carter.txt,63
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Reagan.txt,2
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1982-Reagan.txt,8
 soviet,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1983-Reagan.txt,8
